Customer ID,recency,frequency,monetary
17671,16,4,29.67377358490566
17672,50,2,28.892454545454545
17673,2,6,7.176740088105727
17674,74,2,20.40888888888889
17675,1,31,28.89968794326241
17676,4,6,17.790769230769232
17677,2,30,53.82641447368421
17678,264,1,18.631875
17679,53,2,66.40366666666667
17680,24,1,16.763636363636365
17682,10,6,20.968898305084746
17684,44,1,15.960666666666667
17685,17,7,24.550230769230772
17686,7,7,20.06804195804196
17690,30,15,18.5857421875
17691,358,2,15.28421052631579
17692,127,4,16.107391304347825
17693,137,1,12.529375
17694,142,1,18.874666666666666
17695,132,2,21.866857142857143
17696,38,8,19.875739130434784
17697,236,1,17.839473684210525
17698,261,1,19.36875
17700,17,4,17.84957746478873
17701,253,1,17.414583333333333
17702,30,4,24.653648648648648
17703,35,3,14.522545454545455
17704,169,2,28.554516129032258
17705,3,9,17.70407766990291
17706,4,17,27.498664921465966
17707,185,2,30.48
17708,188,2,7.630857142857143
17709,170,1,19.635714285714283
17711,11,2,16.743478260869566
17712,45,1,18.031379310344825
17714,321,1,15.3
17715,201,1,326.4
17716,23,11,23.085673469387753
17718,232,1,23.224999999999998
17719,38,15,19.693576642335767
17720,26,4,23.9188
17722,96,4,21.078608695652175
17723,127,6,327.64000000000004
17724,71,3,25.825
17725,16,11,17.911875
17727,15,1,16.064393939393938
17728,4,3,17.430363636363637
17730,3,13,24.304954128440368
17731,79,4,18.509104477611938
17732,373,1,16.887222222222224
17733,39,2,19.776857142857143
17734,54,3,16.293720930232556
17735,2,19,19.000028985507246
17736,9,3,15.0976
17737,9,2,16.824
17738,19,4,19.371649484536082
17739,12,7,59.39042553191489
17742,113,2,23.674
17744,4,6,17.076470588235296
17746,240,1,18.375
17747,113,1,71.4
17749,178,2,19.272
17750,5,9,9.313834196891191
17752,359,1,80.64
17754,1,5,19.26369565217391
17757,1,30,7.564493927125506
17758,19,8,8.390048543689321
17759,17,3,8.789368421052632
17760,22,2,11.503599999999999
17761,33,1,37.514736842105265
17763,263,1,15.0
17764,51,2,10.917599999999998
17765,159,3,6.524210526315789
17767,15,1,12.914285714285715
17768,8,3,21.649333333333335
17769,13,10,12.896709677419356
17770,199,5,30.086052631578948
17771,57,2,4.552037037037037
17772,11,2,3.448490566037736
17774,97,4,7.855192307692308
17775,255,1,18.8
17777,25,3,3.4322680412371134
17779,21,3,8.031341463414634
17781,159,2,15.668333333333335
17783,72,2,4.23089552238806
17785,53,1,10.149230769230769
17786,85,2,3.871388888888889
17787,153,4,13.919328358208956
17788,74,2,223.58
17789,281,1,16.135714285714286
17790,27,14,10.345
17791,30,1,10.61
17793,25,1,5.5696551724137935
17795,180,2,7.617173913043478
17796,40,4,8.510975609756096
17797,22,3,7.0309009009009005
17799,22,10,7.490024509803921
17800,37,9,11.528942307692308
17802,82,3,9.178857142857142
17805,74,1,51.230999999999995
17806,11,1,12.698604651162789
17809,16,12,88.71983606557377
17811,4,39,9.210023501762633
17812,13,4,5.192624113475177
17813,14,5,4.773261455525606
17816,37,4,2.150588235294118
17817,4,3,11.747878787878788
17819,72,7,77.18479166666667
17824,51,1,22.95384615384615
17827,5,5,9.070272727272727
17828,23,4,27.1655223880597
17829,299,1,29.641333333333332
17830,2,3,17.33478260869565
17831,33,1,17.700000000000003
17832,50,1,2.547049180327869
17835,3,3,5.7481967213114755
17836,47,1,4.592083333333334
17837,42,8,9.42828402366864
17838,27,5,22.969421487603306
17839,42,1,6.05
17841,2,124,5.223852427679368
17843,303,1,5.553513513513513
17844,107,1,10.312
17846,85,1,2033.1
17848,81,9,17.670588235294115
17849,218,4,23.300000000000004
17850,372,34,18.15222222222222
17852,12,2,4.764166666666667
17854,185,2,20.750666666666667
17855,373,1,12.292352941176471
17856,2,4,94.53533333333333
17857,4,23,497.76
17858,6,12,25.9078391959799
17859,305,1,5.9284
17860,369,1,4.358620689655172
17861,3,8,9.463063063063064
17862,324,1,30.08181818181818
17863,59,6,21.35135135135135
17864,13,3,5.857843137254902
17865,31,20,28.449513513513512
17866,143,1,36.62777777777777
17867,30,6,15.153164556962027
17869,107,5,10.7045
17870,2,12,6.7897849462365585
17871,205,1,15.59
17873,80,5,42.25363636363637
17874,185,6,14.857826086956523
17877,170,1,19.800833333333333
17878,44,1,14.59423076923077
17879,174,1,29.75333333333333
17880,365,1,17.65076923076923
17881,304,1,16.668750000000003
17883,3,4,4.632896551724138
17884,4,4,6.1320512820512825
17885,12,1,2.97171875
17886,32,3,8.253302752293578
17887,129,1,11.135
17888,21,8,10.836567164179105
17889,212,2,9.708095238095238
17890,323,2,6.405212765957447
17891,162,1,5.995882352941176
17892,56,3,8.717857142857143
17893,225,1,7.015625
17894,72,8,5.802124352331606
17895,44,1,6.125
17896,23,1,128.16
17897,173,3,4.970175438596492
17898,85,2,5.430714285714286
17899,159,1,4.86875
17900,190,2,18.7
17901,29,1,5.809473684210526
17904,21,1,5.043947368421052
17905,71,4,23.536470588235293
17906,247,1,6.075
17908,374,1,4.19448275862069
17911,9,1,9.390512820512821
17912,310,5,8.184473684210525
17913,59,2,6.976271186440679
17914,4,1,4.205375
17917,45,3,3.63063829787234
17919,88,1,56.697391304347825
17920,4,17,6.040373563218392
17921,64,4,5.700137931034483
17923,282,1,207.50000000000003
17924,12,7,95.56451612903226
17925,373,1,244.08
17926,133,2,18.91857142857143
17928,45,2,9.240869565217391
17929,11,4,168.6
17930,36,5,44.62769230769231
17931,134,2,6.282461538461539
17932,29,3,14.795222222222222
17934,52,2,33.535714285714285
17935,138,2,5.027241379310345
17936,5,1,5.062857142857142
17937,9,7,100.02837209302326
17939,160,1,8.261666666666667
17940,49,10,216.1284210526316
17941,131,1,152.28
17942,8,1,38.75000000000001
17946,233,2,7.478999999999999
17947,37,1,19.63111111111111
17948,147,1,358.56000000000006
17949,1,45,835.864
17950,72,3,6.791549295774648
17951,40,3,50.42700000000001
17954,5,12,4.809731958762886
17955,199,4,29.331578947368417
17956,249,1,12.75
17957,66,1,3.6025806451612907
17958,117,1,72.63714285714285
17960,171,1,2.8376923076923077
17961,21,39,5.206586345381527
17962,142,1,2.938
17964,32,2,4.535576923076923
17965,38,14,7.971337386018238
17966,38,5,16.15338235294118
17967,372,1,2.5639583333333333
17968,374,1,3.2629411764705885
17969,166,2,16.3
17970,211,1,18.793225806451613
17972,242,1,4.388387096774193
17973,52,1,22.469333333333335
17974,25,3,4.138491620111732
17975,15,13,15.16489864864865
17976,372,1,5.433692307692308
17977,29,1,13.72095238095238
17978,365,1,25.076666666666664
17979,36,4,5.189794520547945
17980,166,3,27.048333333333336
17984,145,1,3.1808333333333336
17985,22,1,27.606521739130436
17986,56,1,20.8
17987,185,1,15.274615384615384
17988,12,7,5.292631578947368
17990,237,3,21.753103448275862
17991,225,2,18.669999999999998
17994,122,4,8.37641975308642
17995,282,1,38.05
17997,74,8,11.871506024096385
17999,37,2,4.108172043010753
18001,12,2,7.193620689655173
18004,362,1,4.23675
18005,4,2,4.162
18006,23,1,20.212727272727275
18008,70,9,70.53966666666666
18009,235,1,8.041875
18010,257,1,12.485714285714286
18011,373,1,3.671071428571428
18013,155,2,6.041612903225806
18014,28,1,5.200625
18015,4,1,2.6093478260869567
18016,32,5,12.061463414634146
18017,81,3,174.33333333333334
18018,108,2,4.211724137931035
18019,52,1,7.69
18022,36,1,3.497958115183246
18024,153,2,18.56095238095238
18027,99,1,5.490952380952381
18030,4,2,25.627777777777776
18032,334,1,14.7
18033,65,1,2.881470588235294
18034,22,2,3.775714285714286
18035,36,3,13.781132075471698
18036,32,3,4.225208333333334
18037,154,6,3.685263157894737
18040,19,2,18.8
18041,12,21,8.863114406779662
18042,54,1,23.578571428571426
18043,25,3,4.624049586776859
18044,4,10,16.445669291338582
18045,45,1,4.029787234042553
18048,203,2,24.612857142857145
18050,359,1,14.88
18053,71,1,15.001
18055,7,10,18.844972222222225
18056,288,1,19.139473684210525
18058,10,1,56.72
18059,23,3,17.025555555555556
18061,22,10,46.0741304347826
18062,173,3,26.685925925925925
18064,133,2,116.28571428571429
18065,6,14,17.465912408759124
18066,75,1,31.8
18067,40,1,10.711621621621621
18068,289,1,101.69999999999999
18069,26,5,4.333340425531915
18071,258,2,18.12
18072,186,1,13.746666666666666
18073,114,12,53.11671232876713
18074,374,1,37.66153846153846
18075,23,10,18.392605633802816
18077,8,11,11.599162995594712
18078,217,2,11.590689655172413
18079,45,4,28.75566929133858
18080,19,2,615.75
18081,36,3,20.20294117647059
18082,26,1,9.635205479452054
18084,16,1,90.47999999999999
18085,330,2,23.79137931034483
18086,274,1,14.477142857142857
18087,98,2,2027.8599999999997
18088,61,1,4.299230769230769
18092,2,11,101.89056179775281
18093,93,4,58.51444444444444
18094,82,7,43.104285714285716
18095,313,2,27.621428571428574
18096,12,3,4.277699530516432
18097,8,6,24.97962962962963
18099,127,1,8.858421052631579
18101,11,2,5.454878048780488
18102,1,60,602.45313225058
18104,37,1,19.858947368421052
18105,38,1,6.304444444444446
18106,330,1,11.043589743589743
18108,254,1,15.941176470588236
18109,2,26,18.13731981981982
18110,20,1,5.136956521739131
18112,12,2,13.565
18113,369,1,76.32000000000001
18114,290,1,7.860714285714286
18116,68,8,3.7514021164021165
18117,26,1,4.334054054054055
18118,11,26,4.420500390930414
18119,368,1,6.037333333333334
18120,214,1,6.538235294117648
18121,149,2,21.034375
18122,8,6,5.0170604395604395
18123,24,2,16.37333333333333
18125,30,4,5.831581632653061
18126,61,1,3.693392857142857
18127,19,3,7.419787234042554
18129,243,1,8.039285714285715
18130,15,3,15.134142857142859
18133,212,1,931.4999999999999
18135,29,5,34.0955
18136,63,3,20.640263157894736
18138,295,1,19.08125
18139,18,6,53.07132075471698
18142,157,2,67.968
18143,117,2,16.396065573770493
18144,8,12,67.18023255813954
18145,13,4,12.94819004524887
18146,141,2,16.035000000000004
18147,46,2,25.619999999999997
18149,51,3,38.254999999999995
18150,32,3,15.312972972972974
18151,135,2,17.193421052631578
18154,3,2,19.009047619047617
18155,75,3,14.8648
18156,13,2,5.2495714285714286
18158,9,2,13.335294117647058
18159,301,1,23.05
18160,57,2,16.36051282051282
18161,15,5,20.233625
18164,37,1,16.652083333333334
18165,177,1,30.246000000000002
18167,23,3,37.428648648648654
18168,176,6,8.93083969465649
18169,61,1,22.516666666666666
18170,33,3,25.797631578947367
18171,59,5,22.802037037037035
18172,15,20,40.00888888888889
18173,87,4,67.9625806451613
18174,7,1,104.0
18176,358,1,15.878333333333334
18177,31,6,18.127297297297297
18178,129,4,16.400103092783503
18179,9,6,19.924111111111113
18180,5,6,15.493697478991596
18181,24,1,8.700000000000001
18183,227,2,17.082972972972975
18184,15,1,49.8
18185,249,1,17.897058823529413
18188,15,3,28.183661971830986
18189,78,2,16.032941176470587
18190,192,2,18.964000000000002
18191,262,1,29.685714285714283
18192,72,1,21.288222222222224
18193,165,1,15.235
18194,82,1,139.11999999999998
18196,95,2,4.887446808510639
18198,4,17,34.12301886792453
18200,106,1,5.11875
18202,200,3,20.543970588235293
18203,157,1,8.443157894736842
18204,71,3,9.9685
18205,36,2,16.1675
18209,29,1,17.387500000000003
18210,2,6,19.562537313432838
18211,26,5,14.287380952380953
18212,326,1,5.7772093023255815
18213,237,1,15.498666666666669
18215,89,1,23.02615384615385
18216,31,1,18.528846153846153
18217,29,2,20.056451612903224
18218,211,2,31.527619047619048
18219,3,10,18.155877192982455
18220,227,1,152.64000000000001
18221,22,5,16.27515625
18222,93,1,23.31578947368421
18223,5,14,23.840220588235294
18224,264,1,15.895000000000001
18225,3,12,20.328856088560887
18226,44,11,21.603512396694217
18227,218,1,18.75
18228,57,2,25.996666666666666
18229,12,20,44.37134146341464
18230,9,7,32.67674418604651
18231,192,5,16.800564516129032
18232,82,4,16.026216216216216
18233,326,1,440.0
18235,72,3,17.273846153846154
18236,30,6,18.004897959183673
18237,3,5,16.181967213114753
18239,219,5,17.745568181818182
18240,46,1,70.42999999999999
18241,10,17,19.933557692307694
18242,72,4,28.62166666666667
18245,7,7,14.668914285714285
18246,24,2,149.025
18248,123,2,17.1068085106383
18249,17,1,11.9175
18250,310,1,16.63190476190476
18251,87,1,269.67
18252,51,2,5.374183673469387
18255,89,1,17.216666666666665
18257,39,8,19.81042372881356
18259,25,3,55.68095238095239
18260,173,6,19.72537313432836
18261,43,2,15.440000000000001
18262,140,1,11.498461538461537
18263,26,3,19.887868852459015
18265,72,2,17.424130434782608
18268,134,1,25.5
18269,366,1,24.085714285714285
18270,38,2,25.74090909090909
18272,3,6,18.54566265060241
18273,2,3,68.0
18274,30,1,15.992727272727272
18276,44,1,23.990000000000002
18277,58,1,13.7975
18278,74,1,19.322222222222223
18280,278,1,18.060000000000002
18281,181,1,11.545714285714284
18282,8,2,14.8375
18283,4,16,2.771005291005291
18287,43,3,26.24685714285714
